ID_ESCOLA,ID_LOCALIZACAO,ID_ALUNO,TX_RESP_BLOCO_1_LP,TX_RESP_BLOCO_2_LP,TX_RESP_BLOCO_1_MT,TX_RESP_BLOCO_2_MT,ESTRATO_ANEB,PESO_ALUNO_MT,PROFICIENCIA_MT,DESVIO_PADRAO_MT,PROFICIENCIA_MT_SAEB,DESVIO_PADRAO_MT_SAEB,IN_PREENCHIMENTO_QUESTIONARIO,TX_RESP_Q005,TX_RESP_Q007,TX_RESP_Q008,TX_RESP_Q009,TX_RESP_Q010,TX_RESP_Q012,TX_RESP_Q028,TX_RESP_Q029,TX_RESP_Q038,TX_RESP_Q044,TX_RESP_Q049,TX_RESP_Q050,TX_RESP_Q051,'CLASSIFICADOR IDEB'
27036065,1,17829425,ACCDCBADCCA,ACCDABACBDA,CAABAADCABD,CCCBABDA*CB,270430231,1.069.478.494,0.50197,0.344959,278.020.653,19.280.562,1,E,B,B,B,A,A,A,A,A,B,B,A,C,'ACIMA DA M?DIA '
27036065,1,17829426,CCDCBBDBBAB,BAADCBDACBA,DDABBCBBBDB,AAABAACBBBA,270430231,1.069.478.494,-0.397218,0.30963,227.762.942,17.305.941,1,D,B,B,B,A,A,A,A,?,B,A,A,B,'ACIMA DA M?DIA '
27036065,1,17829428,DCBDCBACBBB,ADACDBAABAA,CAACDBBCCDD,DACACADADDB,270430231,1.069.478.494,-1.034.305,0.466585,192.154.667,26.078.522,1,B,B,B,?,A,A,A,A,A,C,A,A,A,'ACIMA DA M?DIA '
27036065,1,17829429,CBDACDCBDDB,BBADCDDADAA,CBCBCCAABDD,CABBBACAAAD,270430231,1.069.478.494,-0.855793,0.44979,202.132.118,2.513.981,1,D,D,C,A,A,A,A,A,B,C,A,A,B,'ACIMA DA M?DIA '
27036065,1,17829430,CBBBABADBDA,DCDDBBDABDD,ACACBBDACCD,DDBBCCABBDA,270430231,1.069.478.494,-0.325207,0.326833,231.787.805,18.267.457,1,B,B,C,B,A,A,A,A,B,C,A,A,C,'ACIMA DA M?DIA '
27036065,1,17829431,AADBDAABAAC,BCCAADADDBC,AABABCAABCC,BBCDACDCAAC,270430231,1.069.478.494,-2.083.062,0.534225,133.537.197,29.859.079,1,C,A,B,A,A,B,?,?,?,?,?,?,?,'ACIMA DA M?DIA '
27036065,1,17829432,BDBDDDAAABB,BBCCCADCDDB,DBACADDCBBA,ABCBBBAAABD,270430231,?,-0.554719,0.325321,218.959.845,18.182.948,1,B,B,B,B,A,B,A,A,B,A,A,A,B,'ACIMA DA M?DIA '
27036065,1,17829433,DBACABCBBAC,CBDBCCDADCC,ACCAACAACAD,BADCCCBABAD,270430231,1.069.478.494,-1.366.606,0.48866,17.358.159,27.312.345,1,C,B,B,A,A,B,A,A,?,A,A,A,A,'ACIMA DA M?DIA '
27036065,1,17829437,CBDCDBDADBB,ABDACDBBDAA,BBDBBDCCCCA,ABCDCAABADC,270430231,1.109.088.809,-1.543.817,0.457309,163.676.855,25.560.065,1,D,C,B,B,A,A,A,A,B,C,B,B,A,'ACIMA DA M?DIA '
27036065,1,17829438,DCDABCDABAB,CBCACDBADCB,NULL,NULL,270430231,1.109.088.809,-2.289.011,0.525733,122.026.228,29.384.441,1,C,A,B,B,A,B,A,A,?,A,A,A,A,'ACIMA DA M?DIA '
27036065,1,17829439,DAABBBDBBBC,AADABAAA.AA,DDDCBADACDD,ADADDAABCCC,270430231,1.109.088.809,-1.232.668,0.389462,181.067.697,21.767.938,1,B,A,A,B,B,A,A,A,A,A,A,A,C,'ACIMA DA M?DIA '
27036065,1,17829440,BCCDBDAAABB,CBDAADDADAB,DCCCCDACBAB,BADBDBBAADC,270430231,1.109.088.809,-0.811574,0.386149,204.603.621,21.582.767,1,E,E,E,C,A,B,A,A,B,C,A,A,A,'ACIMA DA M?DIA '
27036065,1,17829441,BCCDDBABADA,ADDAAAAABBB,CCABACDCCAC,AAABCDBCACB,270430231,1.109.088.809,0.153656,0.328916,258.552.573,18.383.881,1,B,B,B,B,A,A,A,A,B,C,A,A,A,'ACIMA DA M?DIA '
27036065,1,17829442,DBCCDDDDDBB,DBCAADAACBA,DACCCDDDBCC,DCABABDBCBB,270430231,1.109.088.809,-0.802493,0.372446,205.111.179,20.816.874,1,C,C,B,C,A,B,A,A,A,A,B,A,B,'ACIMA DA M?DIA '
27036065,1,17829443,CCDCCBDBBAA,CBDDDDAADDB,DACBCBCCADB,BCCBDBDDBCC,270430231,1.109.088.809,1.369.621,0.38513,326.515.687,21.525.812,1,C,B,C,B,B,A,A,A,C,C,A,A,C,'ACIMA DA M?DIA '
27036065,1,17829445,ADBBCDACBDC,DBCCDBDCBBD,ABBAAADBDDA,CCDBDACDAAD,270430231,1.109.088.809,-1.556.337,0.516227,162.977.083,28.853.129,1,B,A,B,?,A,A,A,A,B,A,B,A,B,'ACIMA DA M?DIA '
27036065,1,17829446,BCACDBAABBC,DBCDCABADBB,CAACCDACBCA,CCCACAACADD,270430231,1.109.088.809,-0.510809,0.330871,221.414.077,1.849.315,1,A,B,B,B,A,A,A,A,C,C,A,A,B,'ACIMA DA M?DIA '
27036065,1,17829448,DCCDABACBDC,DCBCBBDBBAA,ACAACDCCBAA,DBABBCCBADB,270430231,1.109.088.809,-0.850505,0.439722,202.427.677,24.577.086,1,A,B,B,B,A,B,A,A,A,A,A,A,A,'ACIMA DA M?DIA '
27036065,1,17829449,BCDCDBACCCB,DCACBCDBBAD,BAABBCBDCCC,DBCBDDACBDB,270430231,1.109.088.809,-0.304088,0.339463,232.968.195,18.973.377,1,C,A,B,B,A,A,A,A,B,B,A,A,B,'ACIMA DA M?DIA '
27036065,1,17829450,BBACDDAABDB,DCADABADBDA,DBCACCDBBAA,CDAAAAAACDA,270430231,1.109.088.809,-1.361.409,0.479968,173.872.063,26.826.529,1,B,A,B,A,A,?,A,A,B,A,A,A,A,'ACIMA DA M?DIA '
27036065,1,17829451,ACDDCBAAACA,BBCCDBAABAB,BDA*DCDABCB,AADBCAACBCC,270430231,1.109.088.809,-1.356.592,0.462826,174.141.296,25.868.423,1,E,A,C,B,B,C,A,A,C,A,A,A,C,'ACIMA DA M?DIA '
27036065,1,17829452,DBAACAABDCC,BACDCBCDDCA,CBDBCAABACD,BAABBACBBAD,270430231,1.109.088.809,-0.855106,0.368184,202.170.516,20.578.661,1,D,C,C,B,A,A,A,A,B,C,A,A,A,'ACIMA DA M?DIA '
27036065,1,17829453,BAADDDCCABA,DCBDBDBAACB,AAACCDBDACC,CDCD.......,270430231,1.109.088.809,-1.229.718,0.387371,181.232.579,21.651.067,1,B,B,B,B,A,A,A,A,A,A,A,A,A,'ACIMA DA M?DIA '
27036065,1,17829454,DCCDABABBDC,BDCCBDBDDBD,ACABABABCBB,BBACCDBDBDA,270430231,1.109.088.809,0.049672,0.325909,252.740.665,18.215.813,1,C,C,B,A,A,C,A,A,?,C,A,A,B,'ACIMA DA M?DIA '
27036065,1,17829455,BCCDCBCDDCA,BCCCDDCDCBD,CDABAADABBA,CBACCADDBDB,270430231,1.109.088.809,-0.167837,0.353164,24.058.358,19.739.158,1,E,C,B,B,A,B,A,A,A,B,A,B,C,'ACIMA DA M?DIA '
27036065,1,17829456,DADCCBAADDC,BABADDAABAB,ACCDBDAACDD,BACBCBDBAAB,270430231,1.109.088.809,-1.045.909,0.454359,191.506.092,25.395.182,1,C,B,B,A,D,A,A,B,C,B,A,A,A,'ACIMA DA M?DIA '
27036065,1,17829457,BABDCBAAACA,BADCDBACBBD,BADBAADDBAD,DAADCDBDACB,270430231,1.109.088.809,-0.384071,0.338482,228.497.759,18.918.547,1,C,B,C,A,B,A,A,A,B,A,B,A,B,'ACIMA DA M?DIA '
27036065,1,17829458,BAAACBAADCB,DCDCCABDCDB,CCADBBDACCC,BACAABCACAB,270430231,1.109.088.809,-1.119.253,0.427299,187.406.725,23.882.736,1,B,B,C,B,A,A,A,A,?,C,B,B,B,'ACIMA DA M?DIA '
27036065,1,17829459,BCDC.......,NULL,BAACCDDCCCB,DBACCDCBDCD,270430231,1.109.088.809,-0.58721,0.359731,217.143.847,20.106.203,1,B,B,C,B,B,A,?,?,?,?,?,?,?,'ACIMA DA M?DIA '
27036065,1,17829460,CBBACABAADC,CCDBDACCBDB,BDDBAADCBCD,ACCBCDCBBBC,270430231,1.109.088.809,-1.099.224,0.528703,188.526.193,29.550.441,1,B,E,B,B,A,B,A,A,B,B,A,B,B,'ACIMA DA M?DIA '
27036065,1,17829461,BCDACBDCDAC,CDACABBDBCD,BAADCBCDACB,ACABDBDAACC,270430231,1.109.088.809,-0.027427,0.354359,248.431.422,19.805.949,1,C,B,B,B,B,A,A,A,A,C,A,A,B,'ACIMA DA M?DIA '
27036065,1,17829462,DBBABDAADAB,ACBCAABCADA,ABBBBABCBDD,DDCBCBDBCCB,270430231,1.109.088.809,-0.412409,0.35109,226.913.882,19.623.237,1,E,C,C,B,B,D,A,A,A,B,A,A,A,'ACIMA DA M?DIA '
27036065,1,17829463,CBBDDBAACAC,BDADCBCAAAA,ACCBDBBBBCC,CAABBADABBB,270430231,1.109.088.809,0.105891,0.356154,255.882.875,19.906.276,1,C,B,B,B,A,A,A,A,B,C,A,A,B,'ACIMA DA M?DIA '
27036065,1,17829465,DACDAD*DBDD,DCDCBBDADCA,CCCBADDBCCC,NULL,270430231,1.109.088.809,-1.143.242,0.546557,186.065.924,30.548.343,1,C,B,B,B,A,A,A,A,B,A,A,A,B,'ACIMA DA M?DIA '
27036278,1,17830680,CBCACDCBDCC,BBDDABADBDB,DBBDBCCCACD,DCCBBBCCCAB,270430231,1.129.532.842,0.056776,0.351205,253.137.724,19.629.665,1,E,B,D,C,C,D,A,A,A,C,A,A,A,'ACIMA DA M?DIA '
27036278,1,17830681,BCBDCABADCA,CADDABADB.D,AAABAACBABB,CCABCBCCCCC,270430231,1.129.532.842,0.072886,0.329226,254.038.149,18.401.208,1,C,C,B,A,A,C,A,A,A,C,B,A,C,'ACIMA DA M?DIA '
27036278,1,17830682,CDDDADBACDD,DBABCDAADDB,BCABBBDBBAC,CBCADACCBDD,270430231,1.129.532.842,-0.108588,0.313323,243.895.145,17.512.352,1,B,B,B,A,A,A,A,A,A,A,A,A,C,'ACIMA DA M?DIA '
27036278,1,17830683,ACADABADBDD,DABDBBDAADB,ADBACADAABA,DBABDADCBDB,270430231,1.129.532.842,-0.992204,0.408632,19.450.779,22.839.394,1,A,B,B,A,A,B,A,A,B,B,D,D,B,'ACIMA DA M?DIA '
27036278,1,17830684,DCCADDCBADA,CCDDBDDCCAC,AABADADBACB,CACACDBCBCD,270430231,1.129.532.842,-1.281.039,0.445091,178.364.129,24.877.172,1,B,B,B,A,B,A,A,B,C,B,A,A,A,'ACIMA DA M?DIA '
27036278,1,17830685,CABDCDAADDB,ADCACDACBAC,ACCBADDDBBC,CDABAACBABC,270430231,1.129.532.842,-0.029246,0.329744,248.329.754,1.843.016,1,C,B,B,B,A,B,B,B,A,C,D,A,A,'ACIMA DA M?DIA '
27036278,1,17830686,CBDADDAABCD,ADDCDBAAACA,DBABDACACCC,ABCBCDDBBAB,270430231,1.129.532.842,-0.901981,0.457823,199.550.563,25.588.793,1,C,A,B,B,A,A,?,?,A,B,C,B,B,'ACIMA DA M?DIA '
27036278,1,17830687,CBADBDAACDB,ABABCABDCCA,BCABABDBCDC,AACDBACBDCD,270430231,1.129.532.842,-0.839529,0.39004,203.041.151,21.800.244,1,D,D,C,B,B,B,A,A,B,A,A,A,B,'ACIMA DA M?DIA '
27036278,1,17830688,BDDDDBACBAB,DCCDBBDABBC,DAADCCDCACC,DDBCBCBACBC,270430231,1.129.532.842,-1.404.322,0.455225,171.473.555,25.443.585,1,D,B,B,B,A,A,A,A,B,C,A,A,A,'ACIMA DA M?DIA '
27036278,1,17830689,DCADBBDAADC,CCAACACADBA,DBABDADCBDB,DCCDBCCABCD,270430231,1.129.532.842,-0.339999,0.409857,230.961.045,22.907.862,1,B,B,B,A,A,A,A,A,B,A,B,B,C,'ACIMA DA M?DIA '
27036278,1,17830690,CBBACDBDADB,BDDCBAABBAD,BBCAABAAACD,AADCCCDCACB,270430231,1.129.532.842,-0.919659,0.386742,198.562.499,21.615.911,1,C,A,B,B,A,A,A,A,C,A,A,A,B,'ACIMA DA M?DIA '
27036278,1,17830691,DBBACAADBDD,ACABACDABBB,BCAAAAAADCB,CBCCACDACBB,270430231,1.129.532.842,-140.319,0.499306,171.536.825,27.907.375,1,C,B,A,B,C,D,B,B,B,B,B,D,D,'ACIMA DA M?DIA '
27036278,1,17830692,ABACCDADABB,DDABDDCACCD,CACCACAADBD,AABCCACCBCC,270430231,1.129.532.842,-1.508.453,0.459638,165.653.431,25.690.238,1,B,B,B,B,B,A,A,A,B,A,A,A,A,'ACIMA DA M?DIA '
27036278,1,17830694,DBDACDDBDDB,BCCDCBDDDCA,DBBABCCCDBD,CDABAADBABD,270430231,1.129.532.842,1.118.998,0.412837,312.507.784,23.074.421,1,B,B,B,B,A,A,A,B,B,C,A,A,C,'ACIMA DA M?DIA '
27036278,1,17830695,CBDAADAACAA,ADCDABADBDC,BCCAABDBB.C,CDCBABCCCDB,270430231,1.129.532.842,-0.336634,0.332862,231.149.123,18.604.432,1,E,A,B,B,A,A,A,A,C,B,A,A,C,'ACIMA DA M?DIA '
27036278,1,17830696,BAADADDDAAD,DBBCAAAAACA,DDDDCDDAADA,CCACACAADDD,270430231,1.129.532.842,-1.413.503,0.493305,170.960.408,27.571.965,1,B,A,B,B,B,A,A,A,?,A,A,A,A,'ACIMA DA M?DIA '
27036278,1,17830697,DABCCADAAAB,ACBACBAAABA,DDBCCABACDB,AAABABCABAB,270430231,1.129.532.842,-0.628947,0.339661,214.811.069,18.984.444,1,C,C,B,B,B,A,A,A,A,B,A,A,B,'ACIMA DA M?DIA '
27036278,1,17830698,DDCDABBDBDC,DCBCBBDABDA,CCDCDBCDCDC,DDADBACAABD,270430231,1.129.532.842,-1.258.483,0.47425,179.624.837,26.506.937,1,E,C,B,B,A,A,A,A,?,A,A,A,A,'ACIMA DA M?DIA '
27036278,1,17830699,BACDDBACDBB,CDAABBDABBB,DAACCBDBBCB,DDBBBDDCDDB,270430231,1.129.532.842,-0.581874,0.362809,217.442.089,2.027.824,1,C,B,B,A,A,B,A,A,C,A,A,A,A,'ACIMA DA M?DIA '
27036278,1,17830700,DCCDABADBDD,BCCCDDBDDBA,ACBBABDACCD,CAACCDCDBBB,270430231,1.129.532.842,0.276499,0.329894,265.418.554,18.438.544,1,B,B,B,A,A,A,A,?,C,A,A,A,C,'ACIMA DA M?DIA '
27036278,1,17830701,ACBDCDADCAA,BCDCDCDBABB,CABCDADCBDC,CDBADACBBAD,270430231,1.129.532.842,-1.816.956,0.554778,14.841.048,31.007.834,1,A,B,B,B,A,A,A,A,A,A,A,A,C,'ACIMA DA M?DIA '
27036278,1,17830702,BACDBBDCADA,ABDCDBDCBDB,DCABDCAACDC,CBBABADBCDC,270430231,1.129.532.842,-113.854,0.438394,18.632.873,24.502.861,1,D,B,B,A,A,A,B,B,C,?,A,C,A,'ACIMA DA M?DIA '
27036278,1,17830703,CBBACDADDBB,CCCDCBBDBDA,ABCBBBAABBD,ADCAABACBAD,270430231,1.129.532.842,-0.984936,0.363371,194.914.015,20.309.651,1,D,D,B,B,A,A,A,A,C,C,A,A,B,'ACIMA DA M?DIA '
27036278,1,17830704,BADBDAABDAD,CAADBDBCCCB,AADDCCBCBAC,ABABBADACDC,270430231,1.129.532.842,-1.534.403,0.528435,164.203.025,29.535.462,1,B,A,B,A,A,A,A,A,?,A,A,A,A,'ACIMA DA M?DIA '
27036278,1,17830705,BBCCBDADABB,DDCDBBDBBDD,BAACACCDBBA,DACBAACBBCC,270430231,1.129.532.842,-0.331749,0.339673,231.422.157,18.985.115,1,B,B,B,B,A,A,A,A,C,A,A,A,B,'ACIMA DA M?DIA '
27036278,1,17830706,BDCDCBCDCCA,BCACDDCDABA,CDABAADABBD,CAACCDBDBDA,270430231,1.129.532.842,0.542662,0.345569,280.295.023,19.314.656,1,B,B,B,B,A,A,A,A,B,A,B,A,C,'ACIMA DA M?DIA '
27036278,1,17830707,BBCBADBDDBB,DBDACDCBDDB,DAACBDDDBDA,CBDBBCBCBBD,270430231,1.129.532.842,0.126087,0.332201,257.011.677,18.567.487,1,C,D,B,A,A,A,A,A,C,A,A,A,B,'ACIMA DA M?DIA '
27036278,1,17830708,CBCDCDADCDB,DDCDABACACC,BCABCBDDCCC,BCABAADACCD,270430231,1.129.532.842,0.544637,0.363914,280.405.411,20.340.001,1,D,B,D,D,A,A,A,A,?,C,B,B,D,'ACIMA DA M?DIA '
27036278,1,17830709,BDDADBADBCB,CAADDDAACBB,CADACABABCB,BCCBABDACAB,270430231,1.129.532.842,-0.984276,0.410608,194.950.904,22.949.837,1,C,C,B,B,A,C,A,A,B,A,?,A,B,'ACIMA DA M?DIA '
27036278,1,17830710,CCBABBDBBAD,CBDDDDAACAD,DDCBCCDBCDB,BCABABDBCBC,270430231,1.129.532.842,-0.255919,0.309428,235.660.472,17.294.651,1,C,C,B,A,A,A,A,A,A,C,A,A,A,'ACIMA DA M?DIA '
27036278,1,17830711,DCDCBBDBBAD,DBAACDDBDCB,DCCBCCCBADC,BBDBBABBBCD,270430231,1.129.532.842,-0.451331,0.374034,224.738.441,20.905.631,1,B,B,B,B,A,B,A,A,C,B,A,A,B,'ACIMA DA M?DIA '
27036278,1,17830716,CBBBCACAACC,BCACACADDCC,ADBACBCCCDD,CCBBBBCBCBD,270430231,1.250.554.218,-1.202.534,0.488834,182.751.956,2.732.207,1,A,C,B,B,A,A,B,B,B,A,B,A,A,'ACIMA DA M?DIA '
27036278,1,17830720,BCDDAABDADA,DCADABADADC,AAABCADBDBD,DBCDADDBCAD,270430231,1.250.554.218,-0.487544,0.345647,222.714.412,19.319.015,1,B,B,B,?,A,A,A,A,?,C,A,A,A,'ACIMA DA M?DIA '
27036278,1,17830721,DBDACCBBADC,ACCADCBBACD,CAACACAAAAD,AAABAADDCDB,270430231,1.250.554.218,-105.882,0.429271,190.784.466,23.992.955,1,B,B,A,B,A,A,A,A,?,C,A,A,A,'ACIMA DA M?DIA '
27036278,1,17830723,BDCCDBADBAB,DCDCBBDBBAC,BBDDCBBCBCC,DABBBABBCDB,270430231,1.250.554.218,-0.646568,0.356586,21.382.619,19.930.422,1,C,C,B,?,B,A,A,A,B,A,A,A,C,'ACIMA DA M?DIA '
27036278,1,17830724,CBDBDDAACDB,DDCDABABBDB,BDAADBABBBA,ACCBADADCAA,270430231,1.250.554.218,-0.384957,0.36731,228.448.238,20.529.811,1,C,C,B,B,A,A,A,A,B,A,A,A,B,'ACIMA DA M?DIA '
27036278,1,17830725,BADADBAAABB,CBCDADDACDB,BBDDCDDCBCC,DCACDBBDBDC,270430231,1.250.554.218,-0.238913,0.360413,236.610.977,20.144.322,1,E,C,B,B,A,B,A,A,B,A,A,A,C,'ACIMA DA M?DIA '
27036278,1,17830727,BDBBADDDABB,DAACCDABDAB,DCBDCBCDACA,BACAACAABDD,270430231,1.250.554.218,-1.430.089,0.514349,170.033.378,28.748.163,1,B,C,B,B,A,A,A,A,C,A,A,A,B,'ACIMA DA M?DIA '
27036278,1,17830728,DBDCADCBDCB,BCDADBADABA,CBCABBAAABD,ADDBDDBDAAB,270430231,1.250.554.218,-0.405759,0.347274,227.285.566,19.409.952,1,C,B,B,B,A,A,A,A,B,C,B,A,B,'ACIMA DA M?DIA '
27036278,1,17830729,BCBCDDBDABC,BCACBBDBBAD,BAACCDDDBDA,DABBCDCCCDC,270430231,1.250.554.218,0.419609,0.310345,273.417.305,17.345.905,1,?,B,B,A,A,A,A,A,C,C,A,A,C,'ACIMA DA M?DIA '
27036278,1,17830730,BABDCDBCCBA,CCCABCAAABD,CDABAAACBBD,BACCBDDCBCB,270430231,1.250.554.218,-0.224813,0.330789,237.399.059,18.488.567,1,D,E,C,B,B,A,A,A,B,C,A,A,C,'ACIMA DA M?DIA '
27036278,1,17830731,CCABADCDADB,CCDABCDBDCD,DDCBCCCBBCC,DDDDDACACBB,270430231,1.250.554.218,-1.538.754,0.563258,163.959.838,31.481.801,1,C,B,B,B,B,B,A,A,A,A,A,A,A,'ACIMA DA M?DIA '
27036278,1,17830733,BDDCCAACBBB,CBDDDDDACDD,AADBBCCCBCB,DCCABBAAABC,270430231,1.250.554.218,-1.034.892,0.444979,192.121.858,24.870.912,1,C,C,B,B,A,A,A,A,C,C,A,A,C,'ACIMA DA M?DIA '
27036278,1,17830735,DCBCBADABCB,ABCACDDCAAB,DAABCCBACDA,ABBABCCCCCD,270430231,1.250.554.218,0.142252,0.300495,257.915.176,16.795.365,1,C,B,C,C,A,A,A,A,B,C,A,A,B,'ACIMA DA M?DIA '
27036278,1,17830736,DCDACBDABCA,DCCCBCAAACA,DACBCACCBDB,BAABAACBBBD,270430231,1.250.554.218,0.2678,0.296153,264.932.346,16.552.681,1,C,B,B,C,A,A,A,A,A,C,B,A,B,'ACIMA DA M?DIA '
27036278,1,17830738,CDBDABDCDDC,DCBABDBBCAB,DACBCDADCBB,DDBBADBDCDD,270430231,1.250.554.218,-1.032.403,0.402855,192.260.974,22.516.504,1,B,B,B,A,A,A,A,A,C,A,A,A,A,'ACIMA DA M?DIA '
27036278,1,17830739,DBCACBDBDAD,ACDCACBCADA,DCDDCAAADDD,DAADDADDBBD,270430231,1.250.554.218,-1.289.638,0.427625,177.883.511,23.900.957,1,C,C,B,B,A,A,A,A,B,C,C,D,A,'ACIMA DA M?DIA '
27036278,1,17830740,DBBACDCBDCB,DDCDABADBDC,CBBABCCCBCD,CAABBCCBCDD,270430231,1.250.554.218,0.133195,0.367231,25.740.896,20.525.395,1,B,B,B,B,A,A,B,A,C,C,A,B,B,'ACIMA DA M?DIA '
27036278,1,17830741,BDDCDAACDAD,BCADDDDDDBA,AAACCCCDACB,ABACACDDBAA,270430231,1.250.554.218,-0.452308,0.326484,224.683.834,18.247.951,1,C,C,B,B,A,A,A,A,A,C,A,A,B,'ACIMA DA M?DIA '
27036278,1,17830742,AAADBDADDCC,BCCDADADBDC,CDCCCBDBCDD,ADBAACCBBBA,270430231,1.250.554.218,-172.397,0.494839,153.607.684,27.657.704,1,B,B,B,B,A,A,A,A,B,A,A,A,C,'ACIMA DA M?DIA '
27036278,1,17830743,CADDABAACAA,AABDCDDAAAB,DDAADDDDCAC,AAADDACACDB,270430231,1.250.554.218,-1.541.223,0.482389,16.382.184,26.961.844,1,A,B,B,A,A,E,A,A,?,A,A,A,A,'ACIMA DA M?DIA '
27036278,1,17830744,BBCADDCDADC,DCBDBDDABAB,ADACCDDAACA,DAACDCAACBB,270430231,1.250.554.218,-0.724164,0.353778,209.489.169,19.773.476,1,C,B,B,B,A,A,A,A,C,A,A,A,C,'ACIMA DA M?DIA '
27036278,1,17830745,ABACACCCCBC,CBABBDCBACC,BDCDACDBDBB,ACBAABACBCC,270430231,1.250.554.218,-1.138.334,0.443635,186.340.244,24.795.793,1,C,C,B,B,B,A,A,A,A,A,?,?,?,'ACIMA DA M?DIA '
27036278,1,17830747,CCCCBBDABAA,ABDACDAADCB,DACBDAAABBA,DCAACBDABCC,270430231,1.250.554.218,-0.596429,0.374235,216.628.576,20.916.865,1,D,C,B,A,A,B,A,A,?,C,A,A,B,'ACIMA DA M?DIA '
27036278,1,17830748,DBCDADACADB,AADCDCACAAD,AACBABBACCD,AABBCDCDCAC,270430231,1.250.554.218,-0.116672,0.336395,243.443.311,188.019,1,B,B,B,B,A,B,A,A,C,C,A,A,C,'ACIMA DA M?DIA '
27036278,1,17830749,CBCDCDAACAC,DBCACDCADCC,BCCBDBBBBBC,ABBABCCABCD,270430231,1.250.554.218,0.543764,0.294224,280.356.617,16.444.864,1,C,B,C,C,A,A,A,A,C,A,A,A,C,'ACIMA DA M?DIA '
27216977,1,17856920,CCDBABDBBDC,BDCABDABAAC,CDCCCDDDCCB,CBACABCADAB,270430231,1.253.752.566,-146.778,0.468529,16.792.674,26.187.176,1,B,C,B,A,A,C,A,A,B,B,B,A,A,'ACIMA DA M?DIA '
27216977,1,17856924,ACCDABADBDC,CCACCBDBBAD,DCACDBDCBBB,DCBCBACBBDB,270430231,1.253.752.566,-0.802909,0.402091,205.087.928,22.473.802,1,B,B,B,B,A,B,A,A,?,A,B,B,A,'ACIMA DA M?DIA '
27216977,1,17856925,A*.*A*B*BAC,DBBB.ADBBBC,CCDBCBABDBB,DBB*BADB.BB,270430231,1.253.752.566,-186.478,0.550358,145.737.486,3.076.079,1,D,B,C,A,A,B,A,A,C,C,A,B,A,'ACIMA DA M?DIA '
27216977,1,17856927,ACBDABADBDC,CADADBACBAB,ADACBBDACDD,CAADCCBDACC,270430231,1.253.752.566,-0.661835,0.351279,212.972.882,19.633.801,1,C,B,B,B,A,A,A,A,?,C,B,A,B,'ACIMA DA M?DIA '
27216977,1,17856928,BCCCDDBDABA,DBAACDDBDDB,CAACCDACABA,DBDACCCCBBD,270430231,1.253.752.566,0.06123,0.33587,253.386.668,18.772.556,1,D,C,B,B,B,B,A,A,B,A,A,A,A,'ACIMA DA M?DIA '
27216977,1,17856929,DBDBCDADDDB,ACDABAAABBC,DBCACCBDDAD,AADBCCBDDAB,270430231,1.253.752.566,-0.184541,0.38316,239.649.955,21.415.704,1,D,B,B,A,A,A,A,A,C,A,B,A,B,'ACIMA DA M?DIA '
27216977,1,17856930,CCDABDDADCD,AAABBABCADB,ADDACBAADDC,BADABABBCDD,270430231,1.253.752.566,-1.300.241,0.420836,177.290.885,23.521.504,1,E,E,B,B,D,B,A,A,A,C,B,A,A,'ACIMA DA M?DIA '
27216977,1,17856931,CBDDADAABDC,DBCACDCADCB,DCBDDDBCCAC,CBDABDADADD,270430231,1.253.752.566,-0.72383,0.389562,209.507.837,21.773.527,1,B,B,B,A,B,A,A,A,C,A,A,B,A,'ACIMA DA M?DIA '
27216977,1,17856932,ACBADDBCBBC,ABACDDCDDDA,ABACCDDBAAB,DBCBCBADABC,270430231,1.253.752.566,-1.041.197,0.364799,191.769.457,20.389.465,1,B,A,B,B,A,A,A,A,C,A,B,B,A,'ACIMA DA M?DIA '
27216977,1,17856933,CBAACDDBDAB,DCCDCBDDDCA,DBBCDCCCDCD,DDABACDBBBC,270430231,1.253.752.566,0.208639,0.349857,2.616.257,19.554.322,1,E,E,B,B,A,B,A,A,A,B,B,A,A,'ACIMA DA M?DIA '
27216977,1,17856935,DDCCBDDAABD,BBABAADBDBB,DACADADBBDC,ABCDDBCACDD,270430231,1.253.752.566,-0.764454,0.370618,207.237.267,20.714.703,1,B,B,B,A,A,A,A,A,A,C,B,A,B,'ACIMA DA M?DIA '
27216977,1,17856937,DCDABBAABBA,BCCDCBDDACA,DCABBCBACDB,BCABAACDACB,270430231,1.253.752.566,-0.556328,0.333416,218.869.914,18.635.396,1,C,C,B,A,A,B,A,A,C,A,B,A,B,'ACIMA DA M?DIA '
27216977,1,17856938,ADADDDADDDC,BCDCADDACBC,ACAABBDACBC,DCBCCDDACAC,270430231,1.253.752.566,-1.018.878,0.393001,193.016.918,21.965.741,1,C,C,B,B,B,A,A,A,?,C,C,A,B,'ACIMA DA M?DIA '
27216977,1,17856939,ADDBDAACBAB,DCAACBABDCD,BADBCBDBCCC,BCCDDDAAACC,270430231,1.253.752.566,-1.620.659,0.548626,159.381.977,30.663.984,1,A,B,C,B,A,A,A,A,A,B,A,A,A,'ACIMA DA M?DIA '
27216977,1,17856940,DDDCDADADBA,ADDCCDCAACD,BCBCCDDABAD,AABDBADBCAC,270430231,1.253.752.566,-1.402.916,0.50264,17.155.214,2.809.372,1,B,B,B,A,A,A,A,A,B,A,B,B,B,'ACIMA DA M?DIA '
