ID_PROVA_BRASIL,ID_REGIAO,ID_UF,ID_MUNICIPIO,ID_AREA,ID_ESCOLA,ID_DEPENDENCIA_ADM,ID_LOCALIZACAO,ID_TURMA,ID_TURNO,ID_SERIE,ID_ALUNO,IN_SITUACAO_CENSO,IN_PREENCHIMENTO_PROVA,ID_CADERNO,ID_BLOCO_1,ID_BLOCO_2,TX_RESP_BLOCO_1_LP,TX_RESP_BLOCO_2_LP,TX_RESP_BLOCO_1_MT,TX_RESP_BLOCO_2_MT,IN_PROFICIENCIA,IN_PROVA_BRASIL,ESTRATO_ANEB,PESO_ALUNO_MT,PROFICIENCIA_MT,DESVIO_PADRAO_MT,PROFICIENCIA_MT_SAEB,DESVIO_PADRAO_MT_SAEB,IN_PREENCHIMENTO_QUESTIONARIO,TX_RESP_Q001,TX_RESP_Q002,TX_RESP_Q003,TX_RESP_Q004,TX_RESP_Q005,TX_RESP_Q006,TX_RESP_Q007,TX_RESP_Q008,TX_RESP_Q009,TX_RESP_Q010,TX_RESP_Q011,TX_RESP_Q012,TX_RESP_Q013,TX_RESP_Q014,TX_RESP_Q015,TX_RESP_Q016,TX_RESP_Q017,TX_RESP_Q018,TX_RESP_Q019,TX_RESP_Q020,TX_RESP_Q021,TX_RESP_Q022,TX_RESP_Q023,TX_RESP_Q024,TX_RESP_Q025,TX_RESP_Q026,TX_RESP_Q027,TX_RESP_Q028,TX_RESP_Q029,TX_RESP_Q030,TX_RESP_Q031,TX_RESP_Q032,TX_RESP_Q033,TX_RESP_Q034,TX_RESP_Q035,TX_RESP_Q036,TX_RESP_Q037,TX_RESP_Q038,TX_RESP_Q039,TX_RESP_Q040,TX_RESP_Q041,TX_RESP_Q042,TX_RESP_Q043,TX_RESP_Q044,TX_RESP_Q045,TX_RESP_Q046,TX_RESP_Q047,TX_RESP_Q048,TX_RESP_Q049,TX_RESP_Q050,TX_RESP_Q051,'CLASSIFICADOR IDEB'
2015,2,27,2704302,1,27036065,3,1,603817,2,5,17829389,1,1,2,2,3,DCCDCBCACCA,ACCDABACBDC,AAABADDBBCA,ACBCABDACCC,1,1,270430231,1.109.088.809,-0.08948,0.313643,244.963.135,17.530.237,1,A,B,I,D,D,B,C,B,A,A,B,B,C,C,D,C,B,A,E,A,A,B,E,A,A,A,A,A,A,A,A,B,A,?,A,A,B,B,B,A,A,B,C,C,A,A,A,A,B,A,A,'ACIMA DA M?DIA '
2015,2,27,2704302,1,27036065,3,1,603817,2,5,17829390,1,1,7,7,1,CBDDCDAACDB,DBBBADCBDDA,BDAAABDBCBC,ABBABABCACD,1,1,270430231,1.109.088.809,-0.446727,0.342721,224.995.769,19.155.475,1,B,B,E,D,D,A,B,B,A,A,B,A,B,B,C,C,A,A,G,A,A,?,G,A,B,A,A,A,A,A,B,B,B,C,C,B,B,B,C,A,A,B,C,C,A,A,A,A,A,A,B,'ACIMA DA M?DIA '
2015,2,27,2704302,1,27036065,3,1,603817,2,5,17829391,1,1,15,1,4,DBBACBBBBCC,ABDBBBACBBC,CBBADABCBAD,CADDBCBDAAC,1,1,270430231,1.109.088.809,-0.947814,0.401873,19.698.885,22.461.617,1,A,E,G,D,A,B,E,B,A,B,B,B,B,B,D,F,A,A,D,A,A,A,D,A,A,A,A,A,A,A,A,?,?,?,?,A,?,A,?,B,A,B,A,A,A,A,A,A,A,A,A,'ACIMA DA M?DIA '
2015,2,27,2704302,1,27036065,3,1,603817,2,5,17829392,1,1,4,4,5,BDDCDCACDBB,BDCCDDCADBD,ACABBDDDDCB,BAACBDDCBDB,1,1,270430231,1.109.088.809,0.52038,0.391037,279.049.631,21.855.968,1,A,B,C,C,E,D,D,B,B,B,B,B,C,B,D,F,A,A,G,A,A,B,G,A,B,A,A,B,A,A,B,C,B,C,B,C,C,A,B,D,E,B,A,C,A,A,B,B,A,A,B,'ACIMA DA M?DIA '
2015,2,27,2704302,1,27036065,3,1,603817,2,5,17829393,1,1,8,1,3,CBDACBBADCB,ACDDABBDBDC,DBCBBCBCBDD,ACCCCCDCCBC,1,1,270430231,1.109.088.809,-0.635379,0.379557,21.445.157,21.214.324,1,B,E,C,E,B,A,A,B,B,A,A,B,A,C,D,E,A,A,B,A,A,A,A,B,B,B,A,A,A,A,A,C,A,A,B,A,A,A,A,B,B,A,B,B,B,A,A,A,A,A,C,'ACIMA DA M?DIA '
2015,2,27,2704302,1,27036065,3,1,603817,2,5,17829394,1,1,6,6,7,CCDABCBABCC,BBDCDAAABDA,BDBBCDABCBB,CAADABDCCDC,1,1,270430231,1.109.088.809,-117.703,0.449922,184.177.434,25.147.188,1,B,C,C,C,C,A,B,B,B,A,B,A,C,C,D,D,A,A,G,A,A,B,G,A,A,A,A,A,A,A,A,C,B,A,A,C,A,C,A,A,A,B,D,C,A,A,B,A,A,B,A,'ACIMA DA M?DIA '
2015,2,27,2704302,1,27036065,3,1,603817,2,5,17829395,1,1,7,7,1,CBACDDDACAB,DACACDDDDDB,ABDCCBDDCCB,ACBCCBBBADB,1,1,270430231,1.109.088.809,-1.907.639,0.486258,143.341.996,27.178.092,1,A,B,?,D,E,D,?,B,?,B,B,A,B,C,D,D,A,A,F,A,A,A,F,A,A,A,A,A,A,?,A,?,A,?,?,?,B,?,?,?,E,B,D,C,B,A,A,A,A,A,A,'ACIMA DA M?DIA '
2015,2,27,2704302,1,27036065,3,1,603817,2,5,17829396,1,1,13,6,1,CCCCBBDBBAA,DBCACDCBDCB,DABBCAACADC,DBDACACCBBD,1,1,270430231,1.109.088.809,0.109302,0.326535,256.073.524,18.250.801,1,B,B,E,C,B,A,B,B,A,A,A,C,B,B,B,C,A,A,F,A,A,B,F,A,A,A,A,A,A,A,A,C,B,B,A,A,A,B,C,B,A,B,C,A,A,A,A,A,A,A,A,'ACIMA DA M?DIA '
2015,2,27,2704302,1,27036065,3,1,603817,2,5,17829398,1,1,16,2,5,BCDDCBADADA,BBCBBBADBBD,CAABADCCADD,CBBCAACCBDA,1,1,270430231,1.109.088.809,0.139372,0.346534,257.754.207,19.368.592,1,B,B,A,C,B,A,B,B,B,A,B,A,A,B,C,D,A,C,G,A,A,A,G,A,A,A,A,A,A,A,A,C,A,B,A,C,A,B,C,B,A,B,B,C,A,A,A,A,A,A,B,'ACIMA DA M?DIA '
2015,2,27,2704302,1,27036065,3,1,603817,2,5,17829399,1,1,17,3,6,CCDDCDADADB,CCAABACABBD,CCACDBDACCC,DDBBDCCBBBA,1,1,270430231,1.109.088.809,-0.713767,0.42301,210.070.282,23.643.014,1,B,A,K,C,?,E,C,B,B,A,B,C,B,B,C,D,B,A,E,A,A,B,E,A,A,B,A,A,A,A,A,C,A,C,B,B,B,B,B,C,D,A,A,B,A,A,A,A,A,A,A,'ACIMA DA M?DIA '
2015,2,27,2704302,1,27036065,3,1,603817,2,5,17829400,1,1,20,6,2,CCACBDDABAB,CABAABDAACA,DDABAADBBDB,AAABAACDCBC,1,1,270430231,1.109.088.809,-0.512667,0.320915,221.310.229,17.936.686,1,B,B,L,C,C,C,B,B,B,B,B,B,C,B,D,D,A,A,C,A,A,A,E,A,A,A,A,A,A,A,A,B,A,B,A,A,A,A,B,A,A,B,A,C,A,A,A,A,A,A,A,'ACIMA DA M?DIA '
2015,2,27,2704302,1,27036065,3,1,603817,2,5,17829401,1,1,9,2,4,BCADCCCDCCA,BDDCDCACBAB,CDABADCABAA,BDDACDDDDCB,1,1,270430231,1.109.088.809,0.140274,0.334125,257.804.621,18.675.024,1,B,B,F,D,B,C,C,B,B,A,A,B,?,B,C,C,A,C,G,A,A,B,G,A,A,A,A,A,A,A,B,B,A,B,A,A,C,B,B,C,B,B,A,B,A,A,A,B,A,B,B,'ACIMA DA M?DIA '
2015,2,27,2704302,1,27036065,3,1,603817,2,5,17829402,1,1,11,4,6,BDDADBACBAA,DCCCCBBABAB,BADABDCCACB,DCDBBADBCDA,1,1,270430231,1.109.088.809,-0.836569,0.405695,203.206.592,22.675.238,1,A,B,H,F,D,C,C,C,B,A,B,C,A,C,C,E,A,A,B,A,A,B,B,A,A,B,A,A,A,A,A,C,B,C,B,B,A,A,A,D,B,B,A,A,A,B,A,A,A,A,C,'ACIMA DA M?DIA '
2015,2,27,2704302,1,27036065,3,1,603817,2,5,17829403,1,1,12,5,7,BBCDDDDDABC,CBCAADAACAD,ABACBDCCBCA,BDCCABDBCDC,1,1,270430231,1.109.088.809,-0.503901,0.331499,221.800.181,18.528.251,1,B,A,H,E,B,B,B,B,B,A,B,A,B,C,C,E,A,A,F,A,A,B,G,A,A,B,A,A,A,A,A,B,A,B,A,A,B,B,A,D,A,B,C,C,A,A,A,A,A,A,B,'ACIMA DA M?DIA '
2015,2,27,2704302,1,27036065,3,1,603818,2,5,17829406,1,1,7,7,1,CACCBDAACAB,DBBACDDCDAB,BCCBDBDBBCD,CBAAAAACDDD,1,1,270430231,1.069.478.494,-0.305631,0.364247,232.881.953,20.358.613,1,B,B,B,D,B,A,B,B,B,A,B,A,A,C,D,F,A,A,B,A,A,C,E,A,A,A,A,A,A,A,A,C,B,B,A,A,B,C,C,C,B,B,A,C,B,B,A,A,A,A,B,'ACIMA DA M?DIA '
2015,2,27,2704302,1,27036065,3,1,603818,2,5,17829407,1,1,19,5,1,ABBDBADCABC,DBCCCDABAAA,AAD.CDDBBCB,BCBAADAAADD,1,1,270430231,1.069.478.494,-1.164.487,0.425894,184.878.492,23.804.207,1,A,A,?,A,C,B,B,B,B,B,A,B,B,B,C,B,A,A,E,A,A,B,G,?,?,B,A,A,A,?,A,B,?,?,C,A,A,B,C,A,A,A,A,B,A,A,B,B,B,B,B,'ACIMA DA M?DIA '
2015,2,27,2704302,1,27036065,3,1,603818,2,5,17829408,1,1,2,2,3,BCADCBDDDCA,BCCDABADBDB,CAABADDAABC,CCCBADDACCD,1,1,270430231,1.069.478.494,0.871766,0.382797,298.689.412,21.395.415,1,B,A,G,D,D,C,B,B,B,A,B,B,B,C,D,D,B,A,F,A,A,A,E,A,A,A,A,A,A,A,A,B,A,B,A,A,A,A,A,B,B,B,A,C,A,A,A,A,A,A,C,'ACIMA DA M?DIA '
2015,2,27,2704302,1,27036065,3,1,603818,2,5,17829409,1,1,18,4,7,ACDABAACCAB,CBAABDDCDBB,AADACBACBAC,BBBBABDBCDB,1,1,270430231,1.069.478.494,-1.367.739,0.448109,173.518.264,25.045.855,1,B,B,A,C,B,B,B,B,B,B,B,A,B,B,B,B,A,A,G,A,A,B,G,A,B,B,?,A,?,?,A,B,?,?,?,?,B,?,?,?,A,B,A,B,B,A,B,A,A,A,B,'ACIMA DA M?DIA '
2015,2,27,2704302,1,27036065,3,1,603818,2,5,17829410,1,1,4,4,5,BCDCDBACABC,BCBDDDBDDBA,AABBCDDCDCC,CAACCDDCADA,1,1,270430231,1.069.478.494,0.117137,0.340408,256.511.441,19.026.196,1,A,B,F,F,C,B,C,B,B,A,B,A,A,B,B,C,A,A,G,A,A,A,G,?,A,A,A,A,A,A,A,B,B,B,B,A,B,B,A,B,E,B,C,A,B,A,A,A,A,A,B,'ACIMA DA M?DIA '
2015,2,27,2704302,1,27036065,3,1,603818,2,5,17829411,1,1,12,5,7,BCBDDCDDADD,CADDADDDDAB,BAACCCDDACB,ACCACDDBCCC,1,1,270430231,1.069.478.494,-1.011.116,0.38388,193.450.754,21.455.947,1,B,B,F,C,D,C,C,B,A,A,A,A,A,B,E,D,A,A,E,A,A,A,E,A,A,A,A,A,A,A,A,B,A,A,A,B,B,A,A,D,C,B,B,C,A,A,B,A,A,A,B,'ACIMA DA M?DIA '
2015,2,27,2704302,1,27036065,3,1,603818,2,5,17829412,1,1,21,7,3,CBBADDBACAA,BBDCCDABDDA,DCACCAABCBC,BCCCADDBDBB,1,1,270430231,1.069.478.494,-1.148.582,0.525502,185.767.459,2.937.153,1,A,B,I,D,C,B,C,B,A,B,B,A,B,B,C,D,A,A,?,A,A,A,G,A,A,A,A,A,A,A,A,B,B,B,B,B,B,B,B,B,B,B,C,C,A,A,A,A,A,A,B,'ACIMA DA M?DIA '
2015,2,27,2704302,1,27036065,3,1,603818,2,5,17829413,1,1,10,3,5,DCADDDDDCDC,DCDCDDBAABC,ACACBCDACBD,CDACBDDDACA,1,1,270430231,1.069.478.494,-0.303438,0.328869,233.004.525,18.381.254,1,B,B,L,C,C,B,B,C,B,A,B,A,A,B,D,F,A,A,G,A,A,A,G,A,A,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,'ACIMA DA M?DIA '
2015,2,27,2704302,1,27036065,3,1,603818,2,5,17829414,1,1,11,4,6,BADCDCACAAA,DBCCBADBBDB,DADBCDADACB,DAAAAAAAADD,1,1,270430231,1.069.478.494,-0.246477,0.338218,236.188.208,18.903.791,1,B,B,B,C,D,C,C,B,B,A,B,B,A,B,C,E,A,A,G,A,A,A,G,A,A,A,A,A,A,A,A,B,A,A,A,A,B,A,A,B,E,B,A,A,A,A,A,A,A,A,A,'ACIMA DA M?DIA '
2015,2,27,2704302,1,27036065,3,1,603818,2,5,17829415,1,1,16,2,5,ADCDCCAACBA,BCADDCBCBBA,AACBAACBAAA,DDCCCDCDACA,1,1,270430231,1.069.478.494,-0.618386,0.363313,215.401.348,20.306.409,1,B,B,C,C,C,B,?,B,B,A,B,A,A,B,B,C,A,A,D,A,A,A,B,A,A,A,A,A,A,A,A,C,A,B,A,?,B,B,B,A,B,B,C,A,A,A,A,A,A,A,A,'ACIMA DA M?DIA '
2015,2,27,2704302,1,27036065,3,1,603818,2,5,17829416,1,1,1,1,2,DBBACDDBBCB,DCDDCBAADCA,DCCABCCCDDD,CDCBADDABBA,1,1,270430231,1.069.478.494,0.134842,0.363061,257.501.014,20.292.324,1,A,C,B,C,B,B,B,B,B,B,A,A,A,B,C,B,A,A,D,A,A,B,D,A,A,A,A,A,A,A,A,?,?,?,?,?,?,?,?,E,E,B,C,A,A,A,A,A,A,A,A,'ACIMA DA M?DIA '
2015,2,27,2704302,1,27036065,3,1,603818,2,5,17829417,1,1,5,5,6,BCDADDAADDC,DCCCBDBABCB,CDCDCADDACA,CCDABABABBB,1,1,270430231,1.069.478.494,-1.765.638,0.57196,151.278.763,31.968.176,1,B,B,D,C,D,B,A,C,A,A,A,A,C,B,C,D,A,A,G,A,A,C,G,A,B,A,A,A,B,A,A,C,B,B,B,B,C,B,C,A,B,B,B,A,A,A,A,B,A,B,B,'ACIMA DA M?DIA '
2015,2,27,2704302,1,27036065,3,1,603818,2,5,17829419,1,1,9,2,4,BCDDCBCDDCA,BDDCDAACBBD,ADABAACCBBA,BAABCDDDDAB,1,1,270430231,1.069.478.494,0.182751,0.320683,26.017.876,17.923.719,1,B,F,F,E,D,B,B,B,B,A,B,B,D,E,E,F,A,A,G,A,A,A,F,A,A,A,A,A,A,A,A,C,A,B,A,B,B,B,B,A,E,B,C,C,A,A,A,A,A,A,B,'ACIMA DA M?DIA '
2015,2,27,2704302,1,27036065,3,1,603818,2,5,17829420,1,1,6,6,7,CBBBCDAADCA,CBACADBAADA,DCABCDABBDB,ACABABBABCA,1,1,270430231,1.069.478.494,-0.241093,0.34192,236.489.132,19.110.705,1,B,B,A,C,B,B,B,B,B,B,?,B,C,B,C,E,A,A,E,A,A,A,F,A,A,A,A,A,A,A,A,C,A,A,A,B,B,B,A,B,A,B,B,A,A,A,A,A,A,A,B,'ACIMA DA M?DIA '
2015,2,27,2704302,1,27036065,3,1,603818,2,5,17829421,1,1,8,1,3,DBDCCBDAD*B,ACADABADADA,ACDBCCCCDDD,CCCBADCCCBD,1,1,270430231,1.069.478.494,-0.596315,0.517018,216.634.947,2.889.734,1,A,B,B,C,D,B,B,B,A,A,B,C,A,B,D,C,A,A,B,A,A,A,B,A,A,B,A,A,A,A,A,?,?,?,B,?,?,B,?,A,A,B,B,C,A,A,B,A,B,A,B,'ACIMA DA M?DIA '
2015,2,27,2704302,1,27036065,3,1,603818,2,5,17829422,1,1,20,6,2,BCCDABCABCA,DCABCACBACB,DDCADDCABBA,ADABAADAACA,1,1,270430231,1.069.478.494,-102.001,0.438185,192.953.648,2.449.118,1,B,F,E,D,B,B,B,B,A,A,A,A,A,B,B,F,A,A,B,B,B,B,B,A,A,A,A,A,A,A,A,C,B,C,C,C,B,B,C,E,E,B,C,C,A,A,B,A,B,A,B,'ACIMA DA M?DIA '
2015,2,27,2704302,1,27036065,3,1,603818,2,5,17829423,1,1,14,7,2,C*DDACAABBB,CDCACBCBABC,BCAAABABCCC,BDAAABCCBBB,1,1,270430231,1.069.478.494,-0.597634,0.354456,216.561.226,19.811.371,1,A,C,F,D,C,B,B,B,A,A,A,A,B,B,D,E,A,A,E,A,A,B,G,A,A,B,A,A,A,A,A,B,A,B,B,A,A,B,C,C,A,B,C,A,A,A,A,A,A,A,B,'ACIMA DA M?DIA '
2015,2,27,2704302,1,27036065,3,1,603818,2,5,17829424,1,1,3,3,4,ACCDABABBDC,BBDDDAACCAD,CCBBAADCCCB,CBADCCDDCCB,1,1,270430231,1.069.478.494,-0.0796,0.3337,245.515.352,1.865.127,1,A,B,E,D,C,A,B,B,?,A,A,A,A,B,C,C,A,A,F,A,A,B,G,A,A,B,A,A,A,A,B,C,B,A,B,C,C,B,C,B,C,A,C,A,?,A,A,A,B,A,B,'ACIMA DA M?DIA '
2015,2,27,2704302,1,27036065,3,1,603818,2,5,17829425,1,1,2,2,3,ACCDCBADCCA,ACCDABACBDA,CAABAADCABD,CCCBABDA*CB,1,1,270430231,1.069.478.494,0.50197,0.344959,278.020.653,19.280.562,1,A,B,A,C,E,C,B,B,B,A,C,A,B,C,D,D,A,?,G,A,A,A,G,A,A,A,A,A,A,A,A,C,C,C,B,A,C,A,B,D,E,B,A,B,A,A,B,B,B,A,C,'ACIMA DA M?DIA '
2015,2,27,2704302,1,27036065,3,1,603818,2,5,17829426,1,1,20,6,2,CCDCBBDBBAB,BAADCBDACBA,DDABBCBBBDB,AAABAACBBBA,1,1,270430231,1.069.478.494,-0.397218,0.30963,227.762.942,17.305.941,1,B,E,L,C,D,B,B,B,B,A,B,A,B,B,C,B,B,A,G,A,A,B,G,A,B,?,B,A,A,A,A,?,?,?,?,?,?,?,?,B,A,B,A,B,A,A,A,A,A,A,B,'ACIMA DA M?DIA '
2015,2,27,2704302,1,27036065,3,1,603818,2,5,17829428,1,1,3,3,4,DCBDCBACBBB,ADACDBAABAA,CAACDBBCCDD,DACACADADDB,1,1,270430231,1.069.478.494,-1.034.305,0.466585,192.154.667,26.078.522,1,B,A,L,H,B,A,B,B,?,A,B,A,B,B,C,D,A,A,B,A,A,A,E,A,A,A,A,A,A,A,A,A,B,C,A,A,C,A,B,C,E,B,C,C,A,A,A,A,A,A,A,'ACIMA DA M?DIA '
2015,2,27,2704302,1,27036065,3,1,603818,2,5,17829429,1,1,1,1,2,CBDACDCBDDB,BBADCDDADAA,CBCBCCAABDD,CABBBACAAAD,1,1,270430231,1.069.478.494,-0.855793,0.44979,202.132.118,2.513.981,1,B,A,D,C,D,A,D,C,A,A,B,A,B,C,D,E,A,A,F,A,A,A,F,A,A,A,A,A,A,A,A,C,A,A,A,A,B,B,B,A,A,B,A,C,A,A,A,A,A,A,B,'ACIMA DA M?DIA '
2015,2,27,2704302,1,27036065,3,1,603818,2,5,17829430,1,1,17,3,6,CBBBABADBDA,DCDDBBDABDD,ACACBBDACCD,DDBBCCABBDA,1,1,270430231,1.069.478.494,-0.325207,0.326833,231.787.805,18.267.457,1,B,F,K,E,B,A,B,C,B,A,B,A,A,B,D,E,A,A,G,A,A,A,G,A,A,B,A,A,A,A,A,?,?,?,B,?,?,B,?,C,A,B,C,C,A,A,A,A,A,A,C,'ACIMA DA M?DIA '
2015,2,27,2704302,1,27036065,3,1,603818,2,5,17829431,1,1,4,4,5,AADBDAABAAC,BCCAADADDBC,AABABCAABCC,BBCDACDCAAC,1,1,270430231,1.069.478.494,-2.083.062,0.534225,133.537.197,29.859.079,1,A,B,E,D,C,A,A,B,A,A,B,B,A,C,C,C,A,A,B,A,A,A,B,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,C,D,B,?,?,?,?,?,?,?,?,?,'ACIMA DA M?DIA '
2015,2,27,2704302,1,27036065,3,1,603818,2,5,17829432,0,1,19,5,1,BDBDDDAAABB,BBCCCADCDDB,DBACADDCBBA,ABCBBBAAABD,1,1,270430231,?,-0.554719,0.325321,218.959.845,18.182.948,1,B,B,K,E,B,B,B,B,B,A,B,B,A,B,D,F,A,A,E,A,A,B,G,A,A,A,A,A,A,A,A,B,A,B,A,B,B,B,C,A,E,B,B,A,B,A,A,A,A,A,B,'ACIMA DA M?DIA '
2015,2,27,2704302,1,27036065,3,1,603818,2,5,17829433,1,1,15,1,4,DBACABCBBAC,CBDBCCDADCC,ACCAACAACAD,BADCCCBABAD,1,1,270430231,1.069.478.494,-1.366.606,0.48866,17.358.159,27.312.345,1,B,B,I,F,C,B,B,B,A,A,B,B,B,?,B,B,B,A,B,A,A,A,G,A,A,B,A,A,A,A,A,?,A,?,?,?,A,?,?,B,B,B,C,A,A,A,A,A,A,A,A,'ACIMA DA M?DIA '
2015,2,27,2704302,1,27036065,3,1,603819,2,5,17829437,1,1,7,7,1,CBDCDBDADBB,ABDACDBBDAA,BBDBBDCCCCA,ABCDCAABADC,1,1,270430231,1.109.088.809,-1.543.817,0.457309,163.676.855,25.560.065,1,B,B,F,C,D,A,C,B,B,A,B,A,B,B,C,B,B,A,E,A,A,B,C,A,B,B,A,A,A,A,A,C,B,A,B,B,B,B,B,A,A,B,C,C,B,A,B,B,B,B,A,'ACIMA DA M?DIA '
2015,2,27,2704302,1,27036065,3,1,603819,2,5,17829438,1,1,13,6,1,DCDABCDABAB,CBCACDBADCB,NULL,NULL,1,1,270430231,1.109.088.809,-2.289.011,0.525733,122.026.228,29.384.441,1,A,A,J,E,C,B,A,B,B,A,B,B,D,B,B,F,A,A,G,A,A,A,F,A,A,A,A,A,A,A,A,?,?,?,A,?,A,?,?,D,?,B,C,A,A,A,A,A,A,A,A,'ACIMA DA M?DIA '
2015,2,27,2704302,1,27036065,3,1,603819,2,5,17829439,1,1,20,6,2,DAABBBDBBBC,AADABAAA.AA,DDDCBADACDD,ADADDAABCCC,1,1,270430231,1.109.088.809,-1.232.668,0.389462,181.067.697,21.767.938,1,A,C,H,E,B,B,A,A,B,B,A,A,A,B,B,C,A,A,B,A,A,B,A,B,A,A,A,A,A,A,A,C,A,C,A,C,A,A,A,A,E,B,A,A,B,A,A,A,A,A,C,'ACIMA DA M?DIA '
2015,2,27,2704302,1,27036065,3,1,603819,2,5,17829440,1,1,12,5,7,BCCDBDAAABB,CBDAADDADAB,DCCCCDACBAB,BADBDBBAADC,1,1,270430231,1.109.088.809,-0.811574,0.386149,204.603.621,21.582.767,1,A,F,G,E,E,B,E,E,C,A,C,B,C,C,B,E,A,A,B,B,A,A,C,A,A,A,A,A,A,A,A,A,B,A,B,A,B,B,C,A,D,A,A,C,B,A,B,A,A,A,A,'ACIMA DA M?DIA '
2015,2,27,2704302,1,27036065,3,1,603819,2,5,17829441,1,1,3,3,4,BCCDDBABADA,ADDAAAAABBB,CCABACDCCAC,AAABCDBCACB,1,1,270430231,1.109.088.809,0.153656,0.328916,258.552.573,18.383.881,1,A,B,D,C,B,B,B,B,B,A,A,A,A,B,B,B,A,B,G,A,A,B,G,A,A,A,A,A,A,A,A,C,B,?,A,A,B,B,B,A,E,B,B,C,A,A,A,A,A,A,A,'ACIMA DA M?DIA '
2015,2,27,2704302,1,27036065,3,1,603819,2,5,17829442,1,1,12,5,7,DBCCDDDDDBB,DBCAADAACBA,DACCCDDDBCC,DCABABDBCBB,1,1,270430231,1.109.088.809,-0.802493,0.372446,205.111.179,20.816.874,1,B,B,B,C,C,C,C,B,C,A,B,B,A,B,C,C,A,B,G,A,B,B,G,A,B,A,A,A,A,A,A,B,A,B,A,A,?,A,?,A,A,B,A,A,A,A,B,A,B,A,B,'ACIMA DA M?DIA '
2015,2,27,2704302,1,27036065,3,1,603819,2,5,17829443,1,1,6,6,7,CCDCCBDBBAA,CBDDDDAADDB,DACBCBCCADB,BCCBDBDDBCC,1,1,270430231,1.109.088.809,1.369.621,0.38513,326.515.687,21.525.812,1,A,E,A,B,C,?,B,C,B,B,B,A,B,?,D,E,A,A,G,A,A,A,G,A,A,A,A,A,A,A,A,B,B,B,B,B,C,C,C,C,A,B,B,C,A,A,A,A,A,A,C,'ACIMA DA M?DIA '
2015,2,27,2704302,1,27036065,3,1,603819,2,5,17829445,1,1,16,2,5,ADBBCDACBDC,DBCCDBDCBBD,ABBAAADBDDA,CCDBDACDAAD,1,1,270430231,1.109.088.809,-1.556.337,0.516227,162.977.083,28.853.129,1,A,B,D,D,B,A,A,B,?,A,B,A,B,B,C,B,A,A,B,A,A,B,A,B,A,B,A,A,A,A,A,?,B,?,B,?,?,B,?,B,A,B,A,A,A,B,A,A,B,A,B,'ACIMA DA M?DIA '
2015,2,27,2704302,1,27036065,3,1,603819,2,5,17829446,1,1,19,5,1,BCACDBAABBC,DBCDCABADBB,CAACCDACBCA,CCCACAACADD,1,1,270430231,1.109.088.809,-0.510809,0.330871,221.414.077,1.849.315,1,B,B,I,C,A,A,B,B,B,A,B,A,A,B,C,E,A,A,C,A,A,A,E,A,A,A,A,A,A,A,A,C,A,C,A,C,B,C,C,A,A,B,D,C,A,A,A,A,A,A,B,'ACIMA DA M?DIA '
2015,2,27,2704302,1,27036065,3,1,603819,2,5,17829448,1,1,17,3,6,DCCDABACBDC,DCBCBBDBBAA,ACAACDCCBAA,DBABBCCBADB,1,1,270430231,1.109.088.809,-0.850505,0.439722,202.427.677,24.577.086,1,B,B,K,D,A,B,B,B,B,A,B,B,C,B,C,F,A,A,F,A,A,B,F,A,A,A,A,A,A,A,A,B,A,A,A,B,B,A,A,A,B,B,C,A,A,A,A,A,A,A,A,'ACIMA DA M?DIA '
2015,2,27,2704302,1,27036065,3,1,603819,2,5,17829449,1,1,11,4,6,BCDCDBACCCB,DCACBCDBBAD,BAABBCBDCCC,DBCBDDACBDB,1,1,270430231,1.109.088.809,-0.304088,0.339463,232.968.195,18.973.377,1,B,F,B,C,C,A,A,B,B,A,B,A,B,E,E,E,A,A,G,A,A,B,F,A,A,B,A,A,A,A,A,C,B,C,B,A,C,B,C,B,E,B,D,B,A,A,A,A,A,A,B,'ACIMA DA M?DIA '
2015,2,27,2704302,1,27036065,3,1,603819,2,5,17829450,1,1,21,7,3,BBACDDAABDB,DCADABADBDA,DBCACCDBBAA,CDAAAAAACDA,1,1,270430231,1.109.088.809,-1.361.409,0.479968,173.872.063,26.826.529,1,B,A,B,C,B,B,A,B,A,A,B,?,C,B,D,C,A,A,C,A,A,A,E,A,A,A,A,A,A,A,A,C,A,A,A,C,A,B,C,A,A,B,C,A,A,?,A,?,A,A,A,'ACIMA DA M?DIA '
2015,2,27,2704302,1,27036065,3,1,603819,2,5,17829451,1,1,9,2,4,ACDDCBAAACA,BBCCDBAABAB,BDA*DCDABCB,AADBCAACBCC,1,1,270430231,1.109.088.809,-1.356.592,0.462826,174.141.296,25.868.423,1,B,A,E,C,E,C,A,C,B,B,B,C,C,E,D,E,A,A,G,A,A,B,G,A,A,A,A,A,A,A,A,B,B,B,B,B,B,C,C,A,E,B,D,A,A,A,A,B,A,A,C,'ACIMA DA M?DIA '
